Transition, Time (secs), Satisfiable
blue_transition__S02__a__S01__mediante_met_reject,0.26,false
blue_transition__S02__a__S03__mediante_met_acceptOffer,0.081,false
blue_transition__S01__a__S03__mediante_met_acceptOffer,0.072,false
blue_transition__S00__a__S01__mediante_met_constructor,1.075,false
blue_transition__S01__a__S02__mediante_met_makeOffer,8.406,false

