Transition, Time (secs), Satisfiable
blue_transition__S02__a__S01__mediante_met_reject,0.343,false
blue_transition__S00__a__S01__mediante_met_constructor,1.24,false
blue_transition__S02__a__S03__mediante_met_acceptOffer,0.1,false
blue_transition__S01__a__S02__mediante_met_makeOffer,9.41,false

