Transition, Time (secs), Satisfiable
transition__S09__a__S08__mediante_met_acceptOffer,0.011,false
transition__S03__a__S09__mediante_met_reject,0.054,false
transition__S09__a__S09__mediante_met_acceptOffer,0.062,false
transition__S03__a__S10__mediante_met_reject,0.038,false
transition__S09__a__S10__mediante_met_acceptOffer,0.033,false
transition__S04__a__S01__mediante_met_reject,0.031,false
transition__S05__a__S01__mediante_met_reject,0.03,false
transition__S05__a__S02__mediante_met_reject,0.026,false
transition__S04__a__S02__mediante_met_reject,0.04,false
transition__S05__a__S03__mediante_met_reject,0.022,false
transition__S04__a__S03__mediante_met_reject,0.029,false
transition__S05__a__S04__mediante_met_reject,0.022,false
transition__S04__a__S04__mediante_met_reject,0.027,false
transition__S05__a__S05__mediante_met_reject,0.027,false
transition__S04__a__S05__mediante_met_reject,0.017,false
transition__S05__a__S06__mediante_met_reject,0.017,false
transition__S04__a__S06__mediante_met_reject,0.014,false
transition__S05__a__S07__mediante_met_reject,0.019,false
transition__S04__a__S07__mediante_met_reject,0.019,false
transition__S05__a__S08__mediante_met_reject,0.014,false
transition__S04__a__S08__mediante_met_reject,0.018,false
transition__S05__a__S09__mediante_met_reject,0.021,false
transition__S04__a__S09__mediante_met_reject,0.016,false
transition__S05__a__S10__mediante_met_reject,0.01,false
transition__S04__a__S10__mediante_met_reject,0.012,false
transition__S06__a__S01__mediante_met_reject,0.02,false
transition__S01__a__S01__mediante_met_accept,0.015,false
transition__S06__a__S02__mediante_met_reject,0.011,false
transition__S01__a__S02__mediante_met_accept,0.017,false
transition__S06__a__S03__mediante_met_reject,0.014,false
transition__S06__a__S04__mediante_met_reject,0.01,false
transition__S01__a__S03__mediante_met_accept,0.018,false
transition__S06__a__S05__mediante_met_reject,0.012,false
transition__S01__a__S04__mediante_met_accept,0.016,false
transition__S06__a__S06__mediante_met_reject,0.014,false
transition__S01__a__S05__mediante_met_accept,0.015,false
transition__S06__a__S07__mediante_met_reject,0.012,false
transition__S01__a__S06__mediante_met_accept,0.014,false
transition__S06__a__S08__mediante_met_reject,0.013,false
transition__S01__a__S07__mediante_met_accept,0.012,false
transition__S06__a__S09__mediante_met_reject,0.015,false
transition__S01__a__S08__mediante_met_accept,0.019,false
transition__S06__a__S10__mediante_met_reject,0.016,false
transition__S01__a__S09__mediante_met_accept,0.019,false
transition__S07__a__S01__mediante_met_reject,0.016,false
transition__S01__a__S10__mediante_met_accept,0.014,false
transition__S07__a__S02__mediante_met_reject,0.022,false
transition__S07__a__S03__mediante_met_reject,0.013,false
transition__S02__a__S01__mediante_met_accept,0.026,false
transition__S07__a__S04__mediante_met_reject,0.015,false
transition__S02__a__S02__mediante_met_accept,0.018,false
transition__S07__a__S05__mediante_met_reject,0.019,false
transition__S02__a__S03__mediante_met_accept,0.018,false
transition__S07__a__S06__mediante_met_reject,0.013,false
transition__S07__a__S07__mediante_met_reject,0.012,false
transition__S02__a__S04__mediante_met_accept,0.021,false
transition__S07__a__S08__mediante_met_reject,0.013,false
transition__S02__a__S05__mediante_met_accept,0.014,false
transition__S02__a__S06__mediante_met_accept,0.013,false
transition__S07__a__S09__mediante_met_reject,0.016,false
transition__S02__a__S07__mediante_met_accept,0.01,false
transition__S07__a__S10__mediante_met_reject,0.015,false
transition__S02__a__S08__mediante_met_accept,0.011,false
transition__S08__a__S01__mediante_met_reject,0.009,false
transition__S02__a__S09__mediante_met_accept,0.011,false
transition__S08__a__S02__mediante_met_reject,0.012,false
transition__S02__a__S10__mediante_met_accept,0.012,false
transition__S08__a__S03__mediante_met_reject,0.013,false
transition__S03__a__S01__mediante_met_accept,0.011,false
transition__S08__a__S04__mediante_met_reject,0.012,false
transition__S03__a__S02__mediante_met_accept,0.013,false
transition__S08__a__S05__mediante_met_reject,0.01,false
transition__S03__a__S03__mediante_met_accept,0.012,false
transition__S08__a__S06__mediante_met_reject,0.011,false
transition__S03__a__S04__mediante_met_accept,0.015,false
transition__S08__a__S07__mediante_met_reject,0.012,false
transition__S08__a__S08__mediante_met_reject,0.011,false
transition__S03__a__S05__mediante_met_accept,0.016,false
transition__S03__a__S06__mediante_met_accept,0.012,false
transition__S08__a__S09__mediante_met_reject,0.018,false
transition__S08__a__S10__mediante_met_reject,0.016,false
transition__S03__a__S07__mediante_met_accept,0.018,false
transition__S09__a__S01__mediante_met_reject,0.01,false
transition__S03__a__S08__mediante_met_accept,0.018,false
transition__S09__a__S02__mediante_met_reject,0.012,false
transition__S03__a__S09__mediante_met_accept,0.015,false
transition__S09__a__S03__mediante_met_reject,0.012,false
transition__S03__a__S10__mediante_met_accept,0.014,false
transition__S09__a__S04__mediante_met_reject,0.014,false
transition__S04__a__S01__mediante_met_accept,0.011,false
transition__S09__a__S05__mediante_met_reject,0.016,false
transition__S04__a__S02__mediante_met_accept,0.02,false
transition__S09__a__S06__mediante_met_reject,0.021,false
transition__S04__a__S03__mediante_met_accept,0.01,false
transition__S09__a__S07__mediante_met_reject,0.014,false
transition__S04__a__S04__mediante_met_accept,0.015,false
transition__S09__a__S08__mediante_met_reject,0.014,false
transition__S04__a__S05__mediante_met_accept,0.015,false
transition__S09__a__S09__mediante_met_reject,0.016,false
transition__S04__a__S06__mediante_met_accept,0.015,false
transition__S09__a__S10__mediante_met_reject,0.015,false
transition__S04__a__S07__mediante_met_accept,0.015,false
transition__S05__a__S01__mediante_met_accept,0.012,false
transition__S04__a__S08__mediante_met_accept,0.015,false
transition__S05__a__S02__mediante_met_accept,0.014,false
transition__S04__a__S09__mediante_met_accept,0.015,false
transition__S05__a__S03__mediante_met_accept,0.013,false
transition__S05__a__S04__mediante_met_accept,0.013,false
transition__S04__a__S10__mediante_met_accept,0.018,false
transition__S05__a__S05__mediante_met_accept,0.014,false
transition__S01__a__S01__mediante_met_modifyOffer,0.014,false
transition__S05__a__S06__mediante_met_accept,0.014,false
transition__S01__a__S02__mediante_met_modifyOffer,0.016,false
transition__S05__a__S07__mediante_met_accept,0.011,false
transition__S01__a__S03__mediante_met_modifyOffer,0.018,false
transition__S05__a__S08__mediante_met_accept,0.015,false
transition__S01__a__S04__mediante_met_modifyOffer,0.013,false
transition__S05__a__S09__mediante_met_accept,0.012,false
transition__S01__a__S05__mediante_met_modifyOffer,0.012,false
transition__S05__a__S10__mediante_met_accept,0.015,false
transition__S01__a__S06__mediante_met_modifyOffer,0.014,false
transition__S06__a__S01__mediante_met_accept,0.013,false
transition__S01__a__S07__mediante_met_modifyOffer,0.012,false
transition__S06__a__S02__mediante_met_accept,0.013,false
transition__S01__a__S08__mediante_met_modifyOffer,0.016,false
transition__S06__a__S03__mediante_met_accept,0.011,false
transition__S01__a__S09__mediante_met_modifyOffer,0.014,false
transition__S06__a__S04__mediante_met_accept,0.017,false
transition__S06__a__S05__mediante_met_accept,0.012,false
transition__S01__a__S10__mediante_met_modifyOffer,0.015,false
transition__S06__a__S06__mediante_met_accept,0.014,false
transition__S02__a__S01__mediante_met_modifyOffer,0.015,false
transition__S02__a__S02__mediante_met_modifyOffer,0.023,true
transition__S06__a__S07__mediante_met_accept,0.025,true
transition__S02__a__S03__mediante_met_modifyOffer,0.011,false
transition__S06__a__S08__mediante_met_accept,0.037,true
transition__S02__a__S04__mediante_met_modifyOffer,0.028,false
transition__S06__a__S09__mediante_met_accept,0.019,false
transition__S02__a__S05__mediante_met_modifyOffer,0.018,false
transition__S02__a__S06__mediante_met_modifyOffer,0.012,false
transition__S06__a__S10__mediante_met_accept,0.015,false
transition__S02__a__S07__mediante_met_modifyOffer,0.012,false
transition__S07__a__S01__mediante_met_accept,0.012,false
transition__S02__a__S08__mediante_met_modifyOffer,0.011,false
transition__S07__a__S02__mediante_met_accept,0.015,false
transition__S02__a__S09__mediante_met_modifyOffer,0.012,false
transition__S07__a__S03__mediante_met_accept,0.013,false
transition__S02__a__S10__mediante_met_modifyOffer,0.014,false
transition__S07__a__S04__mediante_met_accept,0.013,false
transition__S03__a__S01__mediante_met_modifyOffer,0.012,false
transition__S07__a__S05__mediante_met_accept,0.012,false
transition__S03__a__S02__mediante_met_modifyOffer,0.017,false
transition__S07__a__S06__mediante_met_accept,0.018,false
transition__S03__a__S03__mediante_met_modifyOffer,0.017,false
transition__S07__a__S07__mediante_met_accept,0.014,false
transition__S03__a__S04__mediante_met_modifyOffer,0.014,false
transition__S07__a__S08__mediante_met_accept,0.02,false
transition__S03__a__S05__mediante_met_modifyOffer,0.013,false
transition__S03__a__S06__mediante_met_modifyOffer,0.011,false
transition__S07__a__S09__mediante_met_accept,0.024,true
transition__S03__a__S07__mediante_met_modifyOffer,0.018,false
transition__S07__a__S10__mediante_met_accept,0.014,false
transition__S03__a__S08__mediante_met_modifyOffer,0.01,false
transition__S08__a__S01__mediante_met_accept,0.018,false
transition__S03__a__S09__mediante_met_modifyOffer,0.015,false
transition__S08__a__S02__mediante_met_accept,0.013,false
transition__S03__a__S10__mediante_met_modifyOffer,0.011,false
transition__S08__a__S03__mediante_met_accept,0.013,false
transition__S04__a__S01__mediante_met_modifyOffer,0.015,false
transition__S08__a__S04__mediante_met_accept,0.015,false
transition__S04__a__S02__mediante_met_modifyOffer,0.014,false
transition__S08__a__S05__mediante_met_accept,0.01,false
transition__S04__a__S03__mediante_met_modifyOffer,0.013,false
transition__S08__a__S06__mediante_met_accept,0.013,false
transition__S04__a__S04__mediante_met_modifyOffer,0.012,false
transition__S08__a__S07__mediante_met_accept,0.018,false
transition__S04__a__S05__mediante_met_modifyOffer,0.012,false
transition__S04__a__S06__mediante_met_modifyOffer,0.011,false
transition__S08__a__S08__mediante_met_accept,0.018,false
transition__S04__a__S07__mediante_met_modifyOffer,0.015,false
transition__S04__a__S08__mediante_met_modifyOffer,0.018,false
transition__S08__a__S09__mediante_met_accept,0.029,true
transition__S04__a__S09__mediante_met_modifyOffer,0.015,false
transition__S08__a__S10__mediante_met_accept,0.015,false
transition__S04__a__S10__mediante_met_modifyOffer,0.015,false
transition__S09__a__S01__mediante_met_accept,0.017,false
transition__S01__a__S01__mediante_met_rescindOffer,0.011,false
transition__S01__a__S02__mediante_met_rescindOffer,0.012,false
transition__S09__a__S02__mediante_met_accept,0.02,false
transition__S09__a__S03__mediante_met_accept,0.013,false
transition__S01__a__S03__mediante_met_rescindOffer,0.017,false
transition__S01__a__S04__mediante_met_rescindOffer,0.011,false
transition__S09__a__S04__mediante_met_accept,0.018,false
transition__S01__a__S05__mediante_met_rescindOffer,0.011,false
transition__S09__a__S05__mediante_met_accept,0.012,false
transition__S01__a__S06__mediante_met_rescindOffer,0.011,false
transition__S09__a__S06__mediante_met_accept,0.012,false
transition__S01__a__S07__mediante_met_rescindOffer,0.01,false
transition__S09__a__S07__mediante_met_accept,0.014,false
transition__S01__a__S08__mediante_met_rescindOffer,0.013,false
transition__S09__a__S08__mediante_met_accept,0.013,false
transition__S01__a__S09__mediante_met_rescindOffer,0.012,false
transition__S09__a__S09__mediante_met_accept,0.011,false
transition__S01__a__S10__mediante_met_rescindOffer,0.012,false
transition__S09__a__S10__mediante_met_accept,0.012,false
transition__S05__a__S01__mediante_met_modifyOffer,0.013,false
transition__S02__a__S01__mediante_met_rescindOffer,0.025,true
transition__S05__a__S02__mediante_met_modifyOffer,0.011,false
transition__S02__a__S02__mediante_met_rescindOffer,0.014,false
transition__S05__a__S03__mediante_met_modifyOffer,0.01,false
transition__S02__a__S03__mediante_met_rescindOffer,0.013,false
transition__S05__a__S04__mediante_met_modifyOffer,0.01,false
transition__S02__a__S04__mediante_met_rescindOffer,0.01,false
transition__S05__a__S05__mediante_met_modifyOffer,0.018,false
transition__S02__a__S05__mediante_met_rescindOffer,0.015,false
transition__S05__a__S06__mediante_met_modifyOffer,0.012,false
transition__S02__a__S06__mediante_met_rescindOffer,0.012,false
transition__S05__a__S07__mediante_met_modifyOffer,0.013,false
transition__S02__a__S07__mediante_met_rescindOffer,0.014,false
transition__S05__a__S08__mediante_met_modifyOffer,0.01,false
transition__S02__a__S08__mediante_met_rescindOffer,0.013,false
transition__S05__a__S09__mediante_met_modifyOffer,0.016,false
transition__S02__a__S09__mediante_met_rescindOffer,0.01,false
transition__S05__a__S10__mediante_met_modifyOffer,0.012,false
transition__S02__a__S10__mediante_met_rescindOffer,0.013,false
transition__S06__a__S01__mediante_met_modifyOffer,0.015,false
transition__S06__a__S02__mediante_met_modifyOffer,0.012,false
transition__S03__a__S01__mediante_met_rescindOffer,0.026,true
transition__S06__a__S03__mediante_met_modifyOffer,0.015,false
transition__S03__a__S02__mediante_met_rescindOffer,0.017,false
transition__S06__a__S04__mediante_met_modifyOffer,0.015,false
transition__S03__a__S03__mediante_met_rescindOffer,0.017,false
transition__S06__a__S05__mediante_met_modifyOffer,0.016,false
transition__S03__a__S04__mediante_met_rescindOffer,0.017,false
transition__S06__a__S06__mediante_met_modifyOffer,0.012,false
transition__S03__a__S05__mediante_met_rescindOffer,0.018,false
transition__S06__a__S07__mediante_met_modifyOffer,0.013,false
transition__S03__a__S06__mediante_met_rescindOffer,0.012,false
transition__S06__a__S08__mediante_met_modifyOffer,0.023,false
transition__S03__a__S07__mediante_met_rescindOffer,0.013,false
transition__S03__a__S08__mediante_met_rescindOffer,0.017,false
transition__S06__a__S09__mediante_met_modifyOffer,0.02,false
transition__S03__a__S09__mediante_met_rescindOffer,0.019,false
transition__S06__a__S10__mediante_met_modifyOffer,0.017,false
transition__S07__a__S01__mediante_met_modifyOffer,0.016,false
transition__S03__a__S10__mediante_met_rescindOffer,0.019,false
transition__S07__a__S02__mediante_met_modifyOffer,0.019,false
transition__S04__a__S01__mediante_met_rescindOffer,0.032,true
transition__S07__a__S03__mediante_met_modifyOffer,0.022,false
transition__S04__a__S02__mediante_met_rescindOffer,0.016,false
transition__S07__a__S04__mediante_met_modifyOffer,0.021,false
transition__S04__a__S03__mediante_met_rescindOffer,0.014,false
transition__S07__a__S05__mediante_met_modifyOffer,0.013,false
transition__S04__a__S04__mediante_met_rescindOffer,0.014,false
transition__S07__a__S06__mediante_met_modifyOffer,0.011,false
transition__S04__a__S05__mediante_met_rescindOffer,0.013,false
transition__S07__a__S07__mediante_met_modifyOffer,0.013,false
transition__S04__a__S06__mediante_met_rescindOffer,0.014,false
transition__S07__a__S08__mediante_met_modifyOffer,0.011,false
transition__S04__a__S07__mediante_met_rescindOffer,0.013,false
transition__S07__a__S09__mediante_met_modifyOffer,0.014,false
transition__S04__a__S08__mediante_met_rescindOffer,0.017,false
transition__S07__a__S10__mediante_met_modifyOffer,0.012,false
transition__S04__a__S09__mediante_met_rescindOffer,0.01,false
transition__S08__a__S01__mediante_met_modifyOffer,0.02,false
transition__S04__a__S10__mediante_met_rescindOffer,0.02,false
transition__S08__a__S02__mediante_met_modifyOffer,0.014,false
transition__S01__a__S01__mediante_met_markAppraised,0.019,false
transition__S08__a__S03__mediante_met_modifyOffer,0.02,false
transition__S01__a__S02__mediante_met_markAppraised,0.012,false
transition__S08__a__S04__mediante_met_modifyOffer,0.022,false
transition__S01__a__S03__mediante_met_markAppraised,0.024,false
transition__S08__a__S05__mediante_met_modifyOffer,0.012,false
transition__S01__a__S04__mediante_met_markAppraised,0.016,false
transition__S08__a__S06__mediante_met_modifyOffer,0.014,false
transition__S01__a__S05__mediante_met_markAppraised,0.013,false
transition__S08__a__S07__mediante_met_modifyOffer,0.018,false
transition__S01__a__S06__mediante_met_markAppraised,0.016,false
transition__S08__a__S08__mediante_met_modifyOffer,0.013,false
transition__S01__a__S07__mediante_met_markAppraised,0.014,false
transition__S08__a__S09__mediante_met_modifyOffer,0.016,false
transition__S01__a__S08__mediante_met_markAppraised,0.013,false
transition__S08__a__S10__mediante_met_modifyOffer,0.014,false
transition__S01__a__S09__mediante_met_markAppraised,0.014,false
transition__S09__a__S01__mediante_met_modifyOffer,0.014,false
transition__S01__a__S10__mediante_met_markAppraised,0.013,false
transition__S09__a__S02__mediante_met_modifyOffer,0.017,false
transition__S02__a__S01__mediante_met_markAppraised,0.016,false
transition__S09__a__S03__mediante_met_modifyOffer,0.019,false
transition__S02__a__S02__mediante_met_markAppraised,0.013,false
transition__S09__a__S04__mediante_met_modifyOffer,0.014,false
transition__S02__a__S03__mediante_met_markAppraised,0.019,false
transition__S09__a__S05__mediante_met_modifyOffer,0.018,false
transition__S02__a__S04__mediante_met_markAppraised,0.023,false
transition__S09__a__S06__mediante_met_modifyOffer,0.016,false
transition__S02__a__S05__mediante_met_markAppraised,0.014,false
transition__S09__a__S07__mediante_met_modifyOffer,0.014,false
transition__S02__a__S06__mediante_met_markAppraised,0.009,false
transition__S09__a__S08__mediante_met_modifyOffer,0.011,false
transition__S02__a__S07__mediante_met_markAppraised,0.011,false
transition__S09__a__S09__mediante_met_modifyOffer,0.01,false
transition__S02__a__S08__mediante_met_markAppraised,0.014,false
transition__S09__a__S10__mediante_met_modifyOffer,0.015,false
transition__S02__a__S09__mediante_met_markAppraised,0.018,false
transition__S05__a__S01__mediante_met_rescindOffer,0.024,true
transition__S02__a__S10__mediante_met_markAppraised,0.015,false
transition__S03__a__S01__mediante_met_markAppraised,0.014,false
transition__S05__a__S02__mediante_met_rescindOffer,0.017,false
transition__S03__a__S02__mediante_met_markAppraised,0.019,false
transition__S05__a__S03__mediante_met_rescindOffer,0.02,false
transition__S05__a__S04__mediante_met_rescindOffer,0.014,false
transition__S03__a__S03__mediante_met_markAppraised,0.02,false
transition__S05__a__S05__mediante_met_rescindOffer,0.017,false
transition__S03__a__S04__mediante_met_markAppraised,0.02,false
transition__S05__a__S06__mediante_met_rescindOffer,0.019,false
transition__S03__a__S05__mediante_met_markAppraised,0.027,true
transition__S05__a__S07__mediante_met_rescindOffer,0.017,false
transition__S03__a__S06__mediante_met_markAppraised,0.012,false
transition__S05__a__S08__mediante_met_rescindOffer,0.015,false
transition__S03__a__S07__mediante_met_markAppraised,0.015,false
transition__S05__a__S09__mediante_met_rescindOffer,0.017,false
transition__S03__a__S08__mediante_met_markAppraised,0.016,false
transition__S05__a__S10__mediante_met_rescindOffer,0.016,false
transition__S03__a__S09__mediante_met_markAppraised,0.019,false
transition__S03__a__S10__mediante_met_markAppraised,0.013,false
transition__S06__a__S01__mediante_met_rescindOffer,0.03,true
transition__S04__a__S01__mediante_met_markAppraised,0.016,false
transition__S06__a__S02__mediante_met_rescindOffer,0.016,false
transition__S04__a__S02__mediante_met_markAppraised,0.016,false
transition__S06__a__S03__mediante_met_rescindOffer,0.016,false
transition__S04__a__S03__mediante_met_markAppraised,0.015,false
transition__S06__a__S04__mediante_met_rescindOffer,0.014,false
transition__S06__a__S05__mediante_met_rescindOffer,0.013,false
transition__S04__a__S04__mediante_met_markAppraised,0.018,false
transition__S06__a__S06__mediante_met_rescindOffer,0.013,false
transition__S04__a__S05__mediante_met_markAppraised,0.017,false
transition__S06__a__S07__mediante_met_rescindOffer,0.015,false
transition__S04__a__S06__mediante_met_markAppraised,0.026,true
transition__S06__a__S08__mediante_met_rescindOffer,0.019,false
transition__S04__a__S07__mediante_met_markAppraised,0.012,false
transition__S06__a__S09__mediante_met_rescindOffer,0.01,false
transition__S06__a__S10__mediante_met_rescindOffer,0.015,false
transition__S04__a__S08__mediante_met_markAppraised,0.02,false
transition__S04__a__S09__mediante_met_markAppraised,0.012,false
transition__S07__a__S01__mediante_met_rescindOffer,0.025,true
transition__S04__a__S10__mediante_met_markAppraised,0.015,false
transition__S07__a__S02__mediante_met_rescindOffer,0.016,false
transition__S01__a__S01__mediante_met_markInspected,0.015,false
transition__S07__a__S03__mediante_met_rescindOffer,0.013,false
transition__S01__a__S02__mediante_met_markInspected,0.014,false
transition__S07__a__S04__mediante_met_rescindOffer,0.015,false
transition__S01__a__S03__mediante_met_markInspected,0.019,false
transition__S07__a__S05__mediante_met_rescindOffer,0.013,false
transition__S01__a__S04__mediante_met_markInspected,0.013,false
transition__S07__a__S06__mediante_met_rescindOffer,0.012,false
transition__S01__a__S05__mediante_met_markInspected,0.012,false
transition__S07__a__S07__mediante_met_rescindOffer,0.013,false
transition__S01__a__S06__mediante_met_markInspected,0.011,false
transition__S07__a__S08__mediante_met_rescindOffer,0.011,false
transition__S01__a__S07__mediante_met_markInspected,0.011,false
transition__S07__a__S09__mediante_met_rescindOffer,0.017,false
transition__S01__a__S08__mediante_met_markInspected,0.017,false
transition__S07__a__S10__mediante_met_rescindOffer,0.012,false
transition__S01__a__S09__mediante_met_markInspected,0.012,false
transition__S08__a__S01__mediante_met_rescindOffer,0.011,false
transition__S01__a__S10__mediante_met_markInspected,0.011,false
transition__S08__a__S02__mediante_met_rescindOffer,0.013,false
transition__S02__a__S01__mediante_met_markInspected,0.019,false
transition__S08__a__S03__mediante_met_rescindOffer,0.015,false
transition__S08__a__S04__mediante_met_rescindOffer,0.013,false
transition__S02__a__S02__mediante_met_markInspected,0.016,false
transition__S08__a__S05__mediante_met_rescindOffer,0.013,false
transition__S02__a__S03__mediante_met_markInspected,0.016,false
transition__S08__a__S06__mediante_met_rescindOffer,0.012,false
transition__S02__a__S04__mediante_met_markInspected,0.013,false
transition__S08__a__S07__mediante_met_rescindOffer,0.012,false
transition__S02__a__S05__mediante_met_markInspected,0.013,false
transition__S08__a__S08__mediante_met_rescindOffer,0.014,false
transition__S02__a__S06__mediante_met_markInspected,0.011,false
transition__S08__a__S09__mediante_met_rescindOffer,0.012,false
transition__S02__a__S07__mediante_met_markInspected,0.015,false
transition__S08__a__S10__mediante_met_rescindOffer,0.014,false
transition__S02__a__S08__mediante_met_markInspected,0.016,false
transition__S09__a__S01__mediante_met_rescindOffer,0.015,false
transition__S02__a__S09__mediante_met_markInspected,0.013,false
transition__S09__a__S02__mediante_met_rescindOffer,0.011,false
transition__S02__a__S10__mediante_met_markInspected,0.012,false
transition__S09__a__S03__mediante_met_rescindOffer,0.011,false
transition__S03__a__S01__mediante_met_markInspected,0.011,false
transition__S09__a__S04__mediante_met_rescindOffer,0.012,false
transition__S03__a__S02__mediante_met_markInspected,0.01,false
transition__S09__a__S05__mediante_met_rescindOffer,0.014,false
transition__S03__a__S03__mediante_met_markInspected,0.012,false
transition__S09__a__S06__mediante_met_rescindOffer,0.01,false
transition__S09__a__S07__mediante_met_rescindOffer,0.01,false
transition__S03__a__S04__mediante_met_markInspected,0.017,true
transition__S03__a__S05__mediante_met_markInspected,0.012,false
transition__S09__a__S08__mediante_met_rescindOffer,0.017,false
transition__S09__a__S09__mediante_met_rescindOffer,0.014,false
transition__S03__a__S06__mediante_met_markInspected,0.02,false
transition__S03__a__S07__mediante_met_markInspected,0.016,false
transition__S09__a__S10__mediante_met_rescindOffer,0.017,false
transition__S05__a__S01__mediante_met_markAppraised,0.017,false
transition__S03__a__S08__mediante_met_markInspected,0.017,false
transition__S03__a__S09__mediante_met_markInspected,0.012,false
transition__S05__a__S02__mediante_met_markAppraised,0.012,false
transition__S05__a__S03__mediante_met_markAppraised,0.016,false
transition__S03__a__S10__mediante_met_markInspected,0.016,false
transition__S05__a__S04__mediante_met_markAppraised,0.012,false
transition__S04__a__S01__mediante_met_markInspected,0.017,false
transition__S05__a__S05__mediante_met_markAppraised,0.015,false
transition__S04__a__S02__mediante_met_markInspected,0.014,false
transition__S05__a__S06__mediante_met_markAppraised,0.011,false
transition__S04__a__S03__mediante_met_markInspected,0.012,false
transition__S05__a__S07__mediante_met_markAppraised,0.011,false
transition__S04__a__S04__mediante_met_markInspected,0.011,false
transition__S05__a__S08__mediante_met_markAppraised,0.018,false
transition__S04__a__S05__mediante_met_markInspected,0.019,false
transition__S05__a__S09__mediante_met_markAppraised,0.014,false
transition__S04__a__S06__mediante_met_markInspected,0.014,false
transition__S05__a__S10__mediante_met_markAppraised,0.015,false
transition__S04__a__S07__mediante_met_markInspected,0.016,false
transition__S06__a__S01__mediante_met_markAppraised,0.018,false
transition__S04__a__S08__mediante_met_markInspected,0.019,false
transition__S06__a__S02__mediante_met_markAppraised,0.014,false
transition__S04__a__S09__mediante_met_markInspected,0.016,false
transition__S06__a__S03__mediante_met_markAppraised,0.014,false
transition__S04__a__S10__mediante_met_markInspected,0.016,false
transition__S06__a__S04__mediante_met_markAppraised,0.015,false
transition__S06__a__S05__mediante_met_markAppraised,0.011,false
transition__S06__a__S06__mediante_met_markAppraised,0.009,false
transition__S06__a__S07__mediante_met_markAppraised,0.011,false
transition__S06__a__S08__mediante_met_markAppraised,0.01,false
transition__S06__a__S09__mediante_met_markAppraised,0.009,false
transition__S06__a__S10__mediante_met_markAppraised,0.01,false
transition__S07__a__S01__mediante_met_markAppraised,0.008,false
transition__S07__a__S02__mediante_met_markAppraised,0.01,false
transition__S07__a__S03__mediante_met_markAppraised,0.01,false
transition__S07__a__S04__mediante_met_markAppraised,0.01,false
transition__S07__a__S05__mediante_met_markAppraised,0.011,false
transition__S07__a__S06__mediante_met_markAppraised,0.009,false
transition__S07__a__S07__mediante_met_markAppraised,0.01,false
transition__S07__a__S08__mediante_met_markAppraised,0.01,false
transition__S07__a__S09__mediante_met_markAppraised,0.009,false
transition__S07__a__S10__mediante_met_markAppraised,0.009,false
transition__S08__a__S01__mediante_met_markAppraised,0.01,false
transition__S08__a__S02__mediante_met_markAppraised,0.01,false
transition__S08__a__S03__mediante_met_markAppraised,0.012,false
transition__S08__a__S04__mediante_met_markAppraised,0.011,false
transition__S08__a__S05__mediante_met_markAppraised,0.009,false
transition__S08__a__S06__mediante_met_markAppraised,0.011,false
transition__S08__a__S07__mediante_met_markAppraised,0.011,false
transition__S08__a__S08__mediante_met_markAppraised,0.014,false
transition__S08__a__S09__mediante_met_markAppraised,0.01,false
transition__S08__a__S10__mediante_met_markAppraised,0.011,false
transition__S09__a__S01__mediante_met_markAppraised,0.01,false
transition__S09__a__S02__mediante_met_markAppraised,0.011,false
transition__S09__a__S03__mediante_met_markAppraised,0.01,false
transition__S09__a__S04__mediante_met_markAppraised,0.009,false
transition__S09__a__S05__mediante_met_markAppraised,0.01,false
transition__S09__a__S06__mediante_met_markAppraised,0.01,false
transition__S09__a__S07__mediante_met_markAppraised,0.009,false
transition__S09__a__S08__mediante_met_markAppraised,0.009,false
transition__S09__a__S09__mediante_met_markAppraised,0.01,false
transition__S09__a__S10__mediante_met_markAppraised,0.011,false
transition__S05__a__S01__mediante_met_markInspected,0.01,false
transition__S05__a__S02__mediante_met_markInspected,0.009,false
transition__S05__a__S03__mediante_met_markInspected,0.009,false
transition__S05__a__S04__mediante_met_markInspected,0.01,false
transition__S05__a__S05__mediante_met_markInspected,0.008,false
transition__S05__a__S06__mediante_met_markInspected,0.013,true
transition__S05__a__S07__mediante_met_markInspected,0.009,false
transition__S05__a__S08__mediante_met_markInspected,0.009,false
transition__S05__a__S09__mediante_met_markInspected,0.011,false
transition__S05__a__S10__mediante_met_markInspected,0.011,false
transition__S06__a__S01__mediante_met_markInspected,0.011,false
transition__S06__a__S02__mediante_met_markInspected,0.011,false
transition__S06__a__S03__mediante_met_markInspected,0.01,false
transition__S06__a__S04__mediante_met_markInspected,0.009,false
transition__S06__a__S05__mediante_met_markInspected,0.01,false
transition__S06__a__S06__mediante_met_markInspected,0.009,false
transition__S06__a__S07__mediante_met_markInspected,0.01,false
transition__S06__a__S08__mediante_met_markInspected,0.01,false
transition__S06__a__S09__mediante_met_markInspected,0.01,false
transition__S06__a__S10__mediante_met_markInspected,0.011,false
transition__S07__a__S01__mediante_met_markInspected,0.01,false
transition__S07__a__S02__mediante_met_markInspected,0.009,false
transition__S07__a__S03__mediante_met_markInspected,0.011,false
transition__S07__a__S04__mediante_met_markInspected,0.016,false
transition__S07__a__S05__mediante_met_markInspected,0.015,false
transition__S07__a__S06__mediante_met_markInspected,0.013,false
transition__S07__a__S07__mediante_met_markInspected,0.015,false
transition__S07__a__S08__mediante_met_markInspected,0.016,false
