Transition, Time (secs), Satisfiable
blue_transition__S01__a__S04__mediante_met_terminate,18.258,false
blue_transition__S00__a__S01__mediante_met_constructor,52.755,false
blue_transition__S01__a__S02__mediante_met_makeOffer,314.372,false
blue_transition__S02__a__S03__mediante_met_accept,0.685,true
blue_transition__S02__a__S04__mediante_met_terminate,0.864,true

